numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;1;0.39%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.39%
3; RAJOELINA Andry Nirina;TGV;175;68.09%
4; RATSIRAKA Iarovana Roland;MTS;1;0.39%
5; RAVALOMANANA Marc;TIM;29;11.28%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.39%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;3;1.17%
11; RADERANIRINA Sendrison Daniela;Fy-M;2;0.78%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;44;17.12%
