numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;0;0%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;1.64%
3; RAJOELINA Andry Nirina;TGV;28;45.90%
4; RATSIRAKA Iarovana Roland;MTS;3;4.92%
5; RAVALOMANANA Marc;TIM;16;26.23%
6; PARAINA Auguste Richard;TT;1;1.64%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;1.64%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;2;3.28%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;3.28%
11; RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;7;11.48%
