numero;nom;partie;nombre;pourcentage
Blancs: 1 soit: 1.45% Nuls:0 soit: 0%;1; RAZAFINJOELINA Tahina;FTT
1 1.47%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
2 2.94%;3; RAJOELINA Andry Nirina;TGV
31 45.59%;4; RATSIRAKA Iarovana Roland;MTS
1 1.47%;5; RAVALOMANANA Marc;TIM
20 29.41%;6; PARAINA Auguste Richard;TT
1 1.47%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
0 0%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
0 0%;11; RADERANIRINA Sendrison Daniela;Fy-M
1 1.47%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
4 5.88%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
7 10.29%;
