numero;nom;partie;nombre;pourcentage
Blancs: 6 soit: 2.56% Nuls:8 soit: 3.42%;1;RAZAFINJOELINA Tahina;FTT
11 5%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3;RAJOELINA Andry Nirina;TGV
150 68.18%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
34 15.45%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
0 0%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.45%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.45%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.45%;11;RADERANIRINA Sendrison Daniela;Fy-M
3 1.36%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
19 8.64%;
