numero;nom;partie;nombre;pourcentage
Blancs: 1 soit: 2.13% Nuls:0 soit: 0%;1; RAZAFINJOELINA Tahina;FTT
1 2.17%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
21 45.65%;3; RAJOELINA Andry Nirina;TGV
20 43.48%;4; RATSIRAKA Iarovana Roland;MTS
1 2.17%;5; RAVALOMANANA Marc;TIM
1 2.17%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
0 0%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
0 0%;11; RADERANIRINA Sendrison Daniela;Fy-M
0 0%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
1 2.17%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
1 2.17%;
