numero;nom;partie;nombre;pourcentage
Blancs: 5 soit: 3.07% Nuls:6 soit: 3.68%;1; RAZAFINJOELINA Tahina;FTT
0 0%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.66%;3; RAJOELINA Andry Nirina;TGV
122 80.26%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
12 7.89%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.66%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.66%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
2 1.32%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.66%;11; RADERANIRINA Sendrison Daniela;Fy-M
2 1.32%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
10 6.58%;
