numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;11;4.10%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;19;7.09%
3; RAJOELINA Andry Nirina;TGV;208;77.61%
4; RATSIRAKA Iarovana Roland;MTS;12;4.48%
5; RAVALOMANANA Marc;TIM;8;2.99%
6; PARAINA Auguste Richard;TT;3;1.12%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.37%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.37%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.37%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;0.75%
11; RADERANIRINA Sendrison Daniela;Fy-M;1;0.37%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;1;0.37%
