numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;9;5.56%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;2;1.23%
3;RAJOELINA Andry Nirina;TGV;106;65.43%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;12;7.41%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.62%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;1.23%
11;RADERANIRINA Sendrison Daniela;Fy-M;5;3.09%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;25;15.43%
