numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;1;1.56%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;1.56%
3; RAJOELINA Andry Nirina;TGV;14;21.88%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;22;34.38%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;1.56%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;1.56%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;3;4.69%
11; RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;21;32.81%
