numero;nom;partie;nombre;pourcentage
Blancs: 2 soit: 0.82% Nuls:5 soit: 2.06%;1; RAZAFINJOELINA Tahina;FTT
3 1.27%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
2 0.85%;3; RAJOELINA Andry Nirina;TGV
174 73.73%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
38 16.10%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 0.85%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.42%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.42%;11; RADERANIRINA Sendrison Daniela;Fy-M
5 2.12%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
10 4.24%;
