numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;5;2.30%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;2;0.92%
3; RAJOELINA Andry Nirina;TGV;146;67.28%
4; RATSIRAKA Iarovana Roland;MTS;1;0.46%
5; RAVALOMANANA Marc;TIM;22;10.14%
6; PARAINA Auguste Richard;TT;1;0.46%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;2;0.92%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.46%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;0.92%
11; RADERANIRINA Sendrison Daniela;Fy-M;4;1.84%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;31;14.29%
