numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;4;3.23%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;2;1.61%
3;RAJOELINA Andry Nirina;TGV;52;41.94%
4;RATSIRAKA Iarovana Roland;MTS;3;2.42%
5;RAVALOMANANA Marc;TIM;46;37.10%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.81%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.81%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;1;0.81%
11;RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;14;11.29%
