numero;nom;partie;nombre;pourcentage
Blancs: 5 soit: 2.14% Nuls:3 soit: 1.28%;1; RAZAFINJOELINA Tahina;FTT
1 0.44%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.44%;3; RAJOELINA Andry Nirina;TGV
153 67.70%;4; RATSIRAKA Iarovana Roland;MTS
3 1.33%;5; RAVALOMANANA Marc;TIM
32 14.16%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
0 0%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
7 3.10%;11; RADERANIRINA Sendrison Daniela;Fy-M
4 1.77%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
25 11.06%;
