numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;2;1.83%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.92%
3; RAJOELINA Andry Nirina;TGV;89;81.65%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;5;4.59%
6; PARAINA Auguste Richard;TT;1;0.92%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.92%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.92%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;1.83%
11; RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;7;6.42%
