numero;nom;partie;nombre;pourcentage
Blancs: 8 soit: 3.98% Nuls:1 soit: 0.50%;1; RAZAFINJOELINA Tahina;FTT
5 2.60%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.52%;3; RAJOELINA Andry Nirina;TGV
135 70.31%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
25 13.02%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.52%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
0 0%;11; RADERANIRINA Sendrison Daniela;Fy-M
6 3.13%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
19 9.90%;
