numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;3;2.56%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;2;1.71%
3;RAJOELINA Andry Nirina;TGV;67;57.26%
4;RATSIRAKA Iarovana Roland;MTS;2;1.71%
5;RAVALOMANANA Marc;TIM;16;13.68%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;1.71%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;7;5.98%
11;RADERANIRINA Sendrison Daniela;Fy-M;2;1.71%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;16;13.68%
