numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;1;0.62%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;3;1.86%
3; RAJOELINA Andry Nirina;TGV;99;61.49%
4; RATSIRAKA Iarovana Roland;MTS;3;1.86%
5; RAVALOMANANA Marc;TIM;36;22.36%
6; PARAINA Auguste Richard;TT;1;0.62%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.62%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;1.24%
11; RADERANIRINA Sendrison Daniela;Fy-M;4;2.48%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;11;6.83%
