numero;nom;partie;nombre;pourcentage
Blancs: 2 soit: 1.46% Nuls:2 soit: 1.46%;1;RAZAFINJOELINA Tahina;FTT
1 0.75%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3;RAJOELINA Andry Nirina;TGV
102 76.69%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
12 9.02%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.75%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.75%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
2 1.50%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.75%;11;RADERANIRINA Sendrison Daniela;Fy-M
2 1.50%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
11 8.27%;
