numero;nom;partie;nombre;pourcentage
Blancs: 4 soit: 2.61% Nuls:1 soit: 0.65%;1;RAZAFINJOELINA Tahina;FTT
3 2.03%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3;RAJOELINA Andry Nirina;TGV
94 63.51%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
25 16.89%;6;PARAINA Auguste Richard;TT
1 0.68%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.68%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
2 1.35%;11;RADERANIRINA Sendrison Daniela;Fy-M
4 2.70%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
18 12.16%;
