numero;nom;partie;nombre;pourcentage
Blancs: 2 soit: 1.04% Nuls:1 soit: 0.52%;1;RAZAFINJOELINA Tahina;FTT
0 0%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.53%;3;RAJOELINA Andry Nirina;TGV
131 68.95%;4;RATSIRAKA Iarovana Roland;MTS
3 1.58%;5;RAVALOMANANA Marc;TIM
29 15.26%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.53%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.53%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
2 1.05%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
6 3.16%;11;RADERANIRINA Sendrison Daniela;Fy-M
0 0%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
1 0.53%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
15 7.89%;
