numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;3;2.22%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;4;2.96%
3; RAJOELINA Andry Nirina;TGV;51;37.78%
4; RATSIRAKA Iarovana Roland;MTS;7;5.19%
5; RAVALOMANANA Marc;TIM;23;17.04%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.74%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;3;2.22%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;3;2.22%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;8;5.93%
11; RADERANIRINA Sendrison Daniela;Fy-M;1;0.74%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;31;22.96%
