numero;nom;partie;nombre;pourcentage
Blancs: 7 soit: 6.03% Nuls:3 soit: 2.59%;1; RAZAFINJOELINA Tahina;FTT
9 8.49%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3; RAJOELINA Andry Nirina;TGV
65 61.32%;4; RATSIRAKA Iarovana Roland;MTS
1 0.94%;5; RAVALOMANANA Marc;TIM
12 11.32%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.94%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
4 3.77%;11; RADERANIRINA Sendrison Daniela;Fy-M
2 1.89%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
12 11.32%;
