numero;nom;partie;nombre;pourcentage
Blancs: 1 soit: 1.41% Nuls:1 soit: 1.41%;1; RAZAFINJOELINA Tahina;FTT
1 1.45%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
1 1.45%;3; RAJOELINA Andry Nirina;TGV
39 56.52%;4; RATSIRAKA Iarovana Roland;MTS
1 1.45%;5; RAVALOMANANA Marc;TIM
19 27.54%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 1.45%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 1.45%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
0 0%;11; RADERANIRINA Sendrison Daniela;Fy-M
1 1.45%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
5 7.25%;
