numero;nom;partie;nombre;pourcentage
Blancs: 3 soit: 1.46% Nuls:6 soit: 2.93%;1;RAZAFINJOELINA Tahina;FTT
2 1.02%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.51%;3;RAJOELINA Andry Nirina;TGV
128 65.31%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
23 11.73%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 1.02%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
2 1.02%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
5 2.55%;11;RADERANIRINA Sendrison Daniela;Fy-M
8 4.08%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
25 12.76%;
