numero;nom;partie;nombre;pourcentage
Suffrages ;1; RAZAFINJOELINA Tahina;FTT
5 5.26%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
1 1.05%;3; RAJOELINA Andry Nirina;TGV
64 67.37%;4; RATSIRAKA Iarovana Roland;MTS
2 2.11%;5; RAVALOMANANA Marc;TIM
8 8.42%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 1.05%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
3 3.16%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 1.05%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
5 5.26%;11; RADERANIRINA Sendrison Daniela;Fy-M
2 2.11%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
1 1.05%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
2 2.11%;
