numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;4;1.35%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;7;2.36%
3;RAJOELINA Andry Nirina;TGV;250;84.46%
4;RATSIRAKA Iarovana Roland;MTS;6;2.03%
5;RAVALOMANANA Marc;TIM;10;3.38%
6;PARAINA Auguste Richard;TT;6;2.03%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;3;1.01%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;0.68%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.34%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;3;1.01%
11;RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.34%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;3;1.01%
