numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;2;1.19%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;7;4.17%
3;RAJOELINA Andry Nirina;TGV;110;65.48%
4;RATSIRAKA Iarovana Roland;MTS;1;0.60%
5;RAVALOMANANA Marc;TIM;17;10.12%
6;PARAINA Auguste Richard;TT;1;0.60%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;1.19%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.60%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;5;2.98%
11;RADERANIRINA Sendrison Daniela;Fy-M;1;0.60%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;2;1.19%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;19;11.31%
