numero;nom;partie;nombre;pourcentage
Blancs: 5 soit: 2.55% Nuls:15 soit: 7.65%;1;RAZAFINJOELINA Tahina;FTT
0 0%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.57%;3;RAJOELINA Andry Nirina;TGV
127 72.16%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
29 16.48%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.57%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
3 1.70%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.57%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
3 1.70%;11;RADERANIRINA Sendrison Daniela;Fy-M
0 0%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
11 6.25%;
