numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;6;3.17%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;13;6.88%
3; RAJOELINA Andry Nirina;TGV;69;36.51%
4; RATSIRAKA Iarovana Roland;MTS;2;1.06%
5; RAVALOMANANA Marc;TIM;61;32.28%
6; PARAINA Auguste Richard;TT;4;2.12%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;3;1.59%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.53%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.53%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;9;4.76%
11; RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;20;10.58%
