numero;nom;partie;nombre;pourcentage
Blancs: 4 soit: 1.19% Nuls:9 soit: 2.67%;1; RAZAFINJOELINA Tahina;FTT
10 3.09%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
2 0.62%;3; RAJOELINA Andry Nirina;TGV
240 74.07%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
34 10.49%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
4 1.23%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.31%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.31%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
2 0.62%;11; RADERANIRINA Sendrison Daniela;Fy-M
8 2.47%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
22 6.79%;
