numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;2;0.65%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;4;1.29%
3;RAJOELINA Andry Nirina;TGV;255;82.26%
4;RATSIRAKA Iarovana Roland;MTS;5;1.61%
5;RAVALOMANANA Marc;TIM;19;6.13%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;3;0.97%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;3;0.97%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;3;0.97%
11;RADERANIRINA Sendrison Daniela;Fy-M;2;0.65%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;14;4.52%
