numero;nom;partie;nombre;pourcentage
Suffrages ;1;RAZAFINJOELINA Tahina;FTT
2 1.75%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.88%;3;RAJOELINA Andry Nirina;TGV
60 52.63%;4;RATSIRAKA Iarovana Roland;MTS
2 1.75%;5;RAVALOMANANA Marc;TIM
35 30.70%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.88%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.88%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.88%;11;RADERANIRINA Sendrison Daniela;Fy-M
0 0%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
11 9.65%;
