numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;1;0.81%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;2;1.61%
3; RAJOELINA Andry Nirina;TGV;80;64.52%
4; RATSIRAKA Iarovana Roland;MTS;2;1.61%
5; RAVALOMANANA Marc;TIM;29;23.39%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.81%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;1.61%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;3.23%
11; RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.81%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;2;1.61%
