numero;nom;partie;nombre;pourcentage
Blancs: 3 soit: 2.04% Nuls:5 soit: 3.40%;1; RAZAFINJOELINA Tahina;FTT
2 1.44%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.72%;3; RAJOELINA Andry Nirina;TGV
77 55.40%;4; RATSIRAKA Iarovana Roland;MTS
1 0.72%;5; RAVALOMANANA Marc;TIM
27 19.42%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
2 1.44%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
2 1.44%;11; RADERANIRINA Sendrison Daniela;Fy-M
1 0.72%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
26 18.71%;
