numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;2;0.92%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;3;1.38%
3; RAJOELINA Andry Nirina;TGV;188;86.64%
4; RATSIRAKA Iarovana Roland;MTS;4;1.84%
5; RAVALOMANANA Marc;TIM;14;6.45%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.46%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;1.84%
11; RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;1;0.46%
