numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;1;0.98%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;3;2.94%
3; RAJOELINA Andry Nirina;TGV;22;21.57%
4; RATSIRAKA Iarovana Roland;MTS;3;2.94%
5; RAVALOMANANA Marc;TIM;29;28.43%
6; PARAINA Auguste Richard;TT;1;0.98%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;3;2.94%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.98%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;5;4.90%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;3.92%
11; RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;30;29.41%
