numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;3;1.15%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;4;1.53%
3;RAJOELINA Andry Nirina;TGV;208;79.39%
4;RATSIRAKA Iarovana Roland;MTS;3;1.15%
5;RAVALOMANANA Marc;TIM;24;9.16%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.38%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.38%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;6;2.29%
11;RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;12;4.58%
