numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;3;4.11%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;1.37%
3; RAJOELINA Andry Nirina;TGV;39;53.42%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;19;26.03%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;3;4.11%
11; RADERANIRINA Sendrison Daniela;Fy-M;1;1.37%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;7;9.59%
