numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;5;2.69%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.54%
3; RAJOELINA Andry Nirina;TGV;151;81.18%
4; RATSIRAKA Iarovana Roland;MTS;2;1.08%
5; RAVALOMANANA Marc;TIM;7;3.76%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.54%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;1.08%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.54%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;1.08%
11; RADERANIRINA Sendrison Daniela;Fy-M;2;1.08%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.54%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;11;5.91%
