numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;1;0.58%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;7;4.09%
3; RAJOELINA Andry Nirina;TGV;86;50.29%
4; RATSIRAKA Iarovana Roland;MTS;1;0.58%
5; RAVALOMANANA Marc;TIM;53;30.99%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.58%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.58%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;7;4.09%
11; RADERANIRINA Sendrison Daniela;Fy-M;1;0.58%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.58%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;12;7.02%
