numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;2;0.63%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;2;0.63%
3;RAJOELINA Andry Nirina;TGV;236;74.21%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;24;7.55%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;8;2.52%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.31%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;0;0%
11;RADERANIRINA Sendrison Daniela;Fy-M;11;3.46%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;2;0.63%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;32;10.06%
