numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;1;0.38%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.38%
3; RAJOELINA Andry Nirina;TGV;211;81.15%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;18;6.92%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;3;1.15%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.38%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;2;0.77%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;3;1.15%
11; RADERANIRINA Sendrison Daniela;Fy-M;4;1.54%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;16;6.15%
