numero;nom;partie;nombre;pourcentage
Blancs: 5 soit: 2.50% Nuls:3 soit: 1.50%;1; RAZAFINJOELINA Tahina;FTT
2 1.04%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3; RAJOELINA Andry Nirina;TGV
136 70.83%;4; RATSIRAKA Iarovana Roland;MTS
1 0.52%;5; RAVALOMANANA Marc;TIM
22 11.46%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
0 0%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
3 1.56%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
2 1.04%;11; RADERANIRINA Sendrison Daniela;Fy-M
3 1.56%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
23 11.98%;
