numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;3;1.86%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.62%
3;RAJOELINA Andry Nirina;TGV;119;73.91%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;19;11.80%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;2;1.24%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.62%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;3;1.86%
11;RADERANIRINA Sendrison Daniela;Fy-M;6;3.73%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;7;4.35%
