numero;nom;partie;nombre;pourcentage
Blancs: 6 soit: 2.27% Nuls:23 soit: 8.71%;1;RAZAFINJOELINA Tahina;FTT
3 1.28%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.43%;3;RAJOELINA Andry Nirina;TGV
178 75.74%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
16 6.81%;6;PARAINA Auguste Richard;TT
0 0%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.43%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.43%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
2 0.85%;11;RADERANIRINA Sendrison Daniela;Fy-M
2 0.85%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
31 13.19%;
