numero;nom;partie;nombre;pourcentage
Blancs: 5 soit: 4.42% Nuls:3 soit: 2.65%;1;RAZAFINJOELINA Tahina;FTT
4 3.81%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
19 18.10%;3;RAJOELINA Andry Nirina;TGV
56 53.33%;4;RATSIRAKA Iarovana Roland;MTS
3 2.86%;5;RAVALOMANANA Marc;TIM
14 13.33%;6;PARAINA Auguste Richard;TT
1 0.95%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
0 0%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.95%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
3 2.86%;11;RADERANIRINA Sendrison Daniela;Fy-M
0 0%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
4 3.81%;
