numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;3;2.48%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.83%
3; RAJOELINA Andry Nirina;TGV;69;57.02%
4; RATSIRAKA Iarovana Roland;MTS;1;0.83%
5; RAVALOMANANA Marc;TIM;16;13.22%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.83%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.83%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;3;2.48%
11; RADERANIRINA Sendrison Daniela;Fy-M;6;4.96%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;20;16.53%
