numero;nom;partie;nombre;pourcentage
Blancs: 8 soit: 3.79% Nuls:7 soit: 3.32%;1; RAZAFINJOELINA Tahina;FTT
2 1.02%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3; RAJOELINA Andry Nirina;TGV
123 62.76%;4; RATSIRAKA Iarovana Roland;MTS
1 0.51%;5; RAVALOMANANA Marc;TIM
31 15.82%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
0 0%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
3 1.53%;11; RADERANIRINA Sendrison Daniela;Fy-M
5 2.55%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
1 0.51%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
30 15.31%;
