numero;nom;partie;nombre;pourcentage
Blancs: 1 soit: 1.23% Nuls:2 soit: 2.47%;1;RAZAFINJOELINA Tahina;FTT
1 1.28%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
1 1.28%;3;RAJOELINA Andry Nirina;TGV
25 32.05%;4;RATSIRAKA Iarovana Roland;MTS
3 3.85%;5;RAVALOMANANA Marc;TIM
27 34.62%;6;PARAINA Auguste Richard;TT
1 1.28%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 1.28%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
0 0%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 1.28%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 1.28%;11;RADERANIRINA Sendrison Daniela;Fy-M
2 2.56%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
1 1.28%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
14 17.95%;
