numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;4;2.56%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;2;1.28%
3; RAJOELINA Andry Nirina;TGV;107;68.59%
4; RATSIRAKA Iarovana Roland;MTS;1;0.64%
5; RAVALOMANANA Marc;TIM;18;11.54%
6; PARAINA Auguste Richard;TT;1;0.64%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;2;1.28%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;1;0.64%
11; RADERANIRINA Sendrison Daniela;Fy-M;7;4.49%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;13;8.33%
