numero;nom;partie;nombre;pourcentage
Blancs: 9 soit: 4.29% Nuls:4 soit: 1.90%;1;RAZAFINJOELINA Tahina;FTT
3 1.52%;2;ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.51%;3;RAJOELINA Andry Nirina;TGV
148 75.13%;4;RATSIRAKA Iarovana Roland;MTS
0 0%;5;RAVALOMANANA Marc;TIM
18 9.14%;6;PARAINA Auguste Richard;TT
1 0.51%;7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.51%;8;RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.51%;9;RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.51%;10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
5 2.54%;11;RADERANIRINA Sendrison Daniela;Fy-M
3 1.52%;12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
15 7.61%;
