numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;2;0.94%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.47%
3; RAJOELINA Andry Nirina;TGV;149;69.95%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;46;21.60%
6; PARAINA Auguste Richard;TT;1;0.47%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.47%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.47%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;3;1.41%
11; RADERANIRINA Sendrison Daniela;Fy-M;1;0.47%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;2;0.94%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;6;2.82%
