numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;0;0%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;4;2.03%
3; RAJOELINA Andry Nirina;TGV;90;45.69%
4; RATSIRAKA Iarovana Roland;MTS;1;0.51%
5; RAVALOMANANA Marc;TIM;92;46.70%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.51%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;3;1.52%
11; RADERANIRINA Sendrison Daniela;Fy-M;1;0.51%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.51%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;4;2.03%
