numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;1;1.02%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;1.02%
3; RAJOELINA Andry Nirina;TGV;22;22.45%
4; RATSIRAKA Iarovana Roland;MTS;1;1.02%
5; RAVALOMANANA Marc;TIM;52;53.06%
6; PARAINA Auguste Richard;TT;1;1.02%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;3;3.06%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;1.02%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;1.02%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;4;4.08%
11; RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;11;11.22%
