numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;9;4.95%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;2;1.10%
3;RAJOELINA Andry Nirina;TGV;144;79.12%
4;RATSIRAKA Iarovana Roland;MTS;1;0.55%
5;RAVALOMANANA Marc;TIM;18;9.89%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;3;1.65%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;3;1.65%
11;RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;2;1.10%
