numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;3;1.86%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;10;6.21%
3; RAJOELINA Andry Nirina;TGV;117;72.67%
4; RATSIRAKA Iarovana Roland;MTS;2;1.24%
5; RAVALOMANANA Marc;TIM;11;6.83%
6; PARAINA Auguste Richard;TT;3;1.86%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.62%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;2;1.24%
11; RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;2;1.24%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;10;6.21%
