numero;nom;partie;nombre;pourcentage
Blancs: 10 soit: 3.32% Nuls:21 soit: 6.98%;1; RAZAFINJOELINA Tahina;FTT
1 0.37%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
5 1.85%;3; RAJOELINA Andry Nirina;TGV
207 76.67%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
28 10.37%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.37%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.37%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.37%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
3 1.11%;11; RADERANIRINA Sendrison Daniela;Fy-M
4 1.48%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
19 7.04%;
