numero;nom;partie;nombre;pourcentage
Blancs: 7 soit: 3.20% Nuls:7 soit: 3.20%;1; RAZAFINJOELINA Tahina;FTT
5 2.44%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
1 0.49%;3; RAJOELINA Andry Nirina;TGV
135 65.85%;4; RATSIRAKA Iarovana Roland;MTS
1 0.49%;5; RAVALOMANANA Marc;TIM
32 15.61%;6; PARAINA Auguste Richard;TT
1 0.49%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
0 0%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.49%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
0 0%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
2 0.98%;11; RADERANIRINA Sendrison Daniela;Fy-M
9 4.39%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
18 8.78%;
