numero;nom;partie;nombre;pourcentage
Blancs: 0 soit: 0% Nuls:4 soit: 2.11%;1; RAZAFINJOELINA Tahina;FTT
2 1.08%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
0 0%;3; RAJOELINA Andry Nirina;TGV
121 65.05%;4; RATSIRAKA Iarovana Roland;MTS
2 1.08%;5; RAVALOMANANA Marc;TIM
19 10.22%;6; PARAINA Auguste Richard;TT
1 0.54%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
1 0.54%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
1 0.54%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
2 1.08%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
1 0.54%;11; RADERANIRINA Sendrison Daniela;Fy-M
4 2.15%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
32 17.20%;
