numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;2;0.86%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;4;1.72%
3;RAJOELINA Andry Nirina;TGV;133;57.33%
4;RATSIRAKA Iarovana Roland;MTS;3;1.29%
5;RAVALOMANANA Marc;TIM;60;25.86%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;1;0.43%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;1;0.43%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;1;0.43%
11;RADERANIRINA Sendrison Daniela;Fy-M;0;0%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.43%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;26;11.21%
