numero;nom;partie;nombre;pourcentage
Blancs: 10 soit: 4.90% Nuls:3 soit: 1.47%;1; RAZAFINJOELINA Tahina;FTT
1 0.52%;2; ANDRIANAINARIVELO Hajo Herivelona;MMM
2 1.05%;3; RAJOELINA Andry Nirina;TGV
113 59.16%;4; RATSIRAKA Iarovana Roland;MTS
0 0%;5; RAVALOMANANA Marc;TIM
25 13.09%;6; PARAINA Auguste Richard;TT
0 0%;7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB
6 3.14%;8; RAZAFINTSIANDRAOFA Jean Brunelle;APM
2 1.05%;9; RATSIRAHONANA Lalaina Harilanto;Antoko;Fihavanantsika;An'i;Kristy
1 0.52%;10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM
6 3.14%;11; RADERANIRINA Sendrison Daniela;Fy-M
1 0.52%;12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma
0 0%;13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD,;PSD,;RPSD;Vaovao,;ABA
34 17.80%;
