numero;nom;partie;nombre;pourcentage
1;RAZAFINJOELINA Tahina;FTT;2;4.65%
2;ANDRIANAINARIVELO Hajo Herivelona;MMM;2;4.65%
3;RAJOELINA Andry Nirina;TGV;26;60.47%
4;RATSIRAKA Iarovana Roland;MTS;0;0%
5;RAVALOMANANA Marc;TIM;5;11.63%
6;PARAINA Auguste Richard;TT;0;0%
7;RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;0;0%
8;RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;2.33%
9;RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10;RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;0;0%
11;RADERANIRINA Sendrison Daniela;Fy-M;1;2.33%
12;RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;2.33%
13;RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;5;11.63%
