numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;0;0%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;0.42%
3; RAJOELINA Andry Nirina;TGV;135;56.72%
4; RATSIRAKA Iarovana Roland;MTS;3;1.26%
5; RAVALOMANANA Marc;TIM;60;25.21%
6; PARAINA Auguste Richard;TT;0;0%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;4;1.68%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;1;0.42%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;3;1.26%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;7;2.94%
11; RADERANIRINA Sendrison Daniela;Fy-M;1;0.42%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;1;0.42%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;22;9.24%
