numero;nom;partie;nombre;pourcentage
1; RAZAFINJOELINA Tahina;FTT;3;3.03%
2; ANDRIANAINARIVELO Hajo Herivelona;MMM;1;1.01%
3; RAJOELINA Andry Nirina;TGV;58;58.59%
4; RATSIRAKA Iarovana Roland;MTS;0;0%
5; RAVALOMANANA Marc;TIM;23;23.23%
6; PARAINA Auguste Richard;TT;1;1.01%
7; RAOBELINA ANDRIAMALALA Andry Tsiverizo;ARB;2;2.02%
8; RAZAFINTSIANDRAOFA Jean Brunelle;APM;0;0%
9; RATSIRAHONANA Lalaina Harilanto;Antoko Fihavanantsika An'i Kristy;0;0%
10; RAJAONARIMAMPIANINA RAKOTOARIMANANA Hery ;HVM;1;1.01%
11; RADERANIRINA Sendrison Daniela;Fy-M;2;2.02%
12; RATSIETISON Jean-Jacques Jedidia;FMI-Ma;0;0%
13; RANDRIANASOLONIAIKO Siteny Thierry;Fitambolagnela/IAD, PSD, RPSD Vaovao, ABA;8;8.08%
